Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
November 30 2018,Denver,CO,Passenger,1,0,1,126,127,0.79
November 30 2018,El Paso,CO,Passenger,3,1,4,765,769,0.52
November 30 2018,Jefferson,CO,Passenger,0,2,2,64,66,3.03
November 30 2018,Larimer,CO,Passenger,1,0,1,60,61,1.64
November 30 2018,New Haven,CT,Passenger,0,1,1,48,49,2.04
November 30 2018,New London,CT,Passenger,0,1,1,261,262,0.38
November 30 2018,District of Columbia,DC,Passenger,1,3,4,192,196,2.04
November 30 2018,Brevard,FL,Passenger,0,1,1,90,91,1.1
November 30 2018,Broward,FL,Passenger,1,1,2,127,129,1.55
November 30 2018,Clay,FL,Passenger,0,1,1,86,87,1.15
November 30 2018,Duval,FL,Passenger,1,2,3,377,380,0.79
November 30 2018,Manatee,FL,Passenger,1,0,1,39,40,2.5
November 30 2018,Orange,FL,Passenger,2,1,3,163,166,1.81
November 30 2018,Palm Beach,FL,Passenger,0,1,1,84,85,1.18
November 30 2018,Polk,FL,Passenger,1,0,1,64,65,1.54
November 30 2018,Santa Rosa,FL,Passenger,1,0,1,88,89,1.12
November 30 2018,St. Lucie,FL,Passenger,1,0,1,29,30,3.33
November 30 2018,Sumter,FL,Passenger,0,1,1,10,11,9.09
November 30 2018,Volusia,FL,Passenger,0,1,1,34,35,2.86
November 30 2018,DeKalb,GA,Passenger,1,0,1,76,77,1.3
November 30 2018,Fulton,GA,Passenger,1,2,3,102,105,2.86
November 30 2018,Gwinnett,GA,Passenger,0,1,1,79,80,1.25
November 30 2018,Houston,GA,Passenger,1,0,1,54,55,1.82
November 30 2018,Lumpkin,GA,Passenger,1,0,1,7,8,12.5
November 30 2018,Richmond,GA,Passenger,0,1,1,98,99,1.01
November 30 2018,Honolulu,HI,Passenger,1,2,3,512,515,0.58
November 30 2018,Maui,HI,Passenger,1,0,1,50,51,1.96
November 30 2018,Ada,ID,Passenger,0,2,2,305,307,0.65
November 30 2018,Kootenai,ID,Passenger,1,1,2,209,211,0.95
November 30 2018,Madison,ID,Passenger,1,0,1,37,38,2.63
November 30 2018,Twin Falls,ID,Passenger,0,1,1,21,22,4.55
November 30 2018,Cook,IL,Passenger,1,0,1,238,239,0.42
November 30 2018,DuPage,IL,Passenger,1,0,1,55,56,1.79
November 30 2018,Monroe,IL,Passenger,1,0,1,3,4,25
November 30 2018,Sangamon,IL,Passenger,1,0,1,9,10,10
November 30 2018,St. Clair,IL,Passenger,0,1,1,164,165,0.61
November 30 2018,DeKalb,IN,Passenger,1,0,1,1,2,50
November 30 2018,Hamilton,IN,Passenger,1,0,1,45,46,2.17
November 30 2018,Marion,IN,Passenger,1,0,1,120,121,0.83
November 30 2018,Hardin,KY,Passenger,0,1,1,112,113,0.88
November 30 2018,Oldham,KY,Passenger,0,1,1,5,6,16.67
November 30 2018,Caddo,LA,Passenger,0,1,1,24,25,4
November 30 2018,Franklin,MA,Passenger,0,1,1,1,2,50
November 30 2018,Middlesex,MA,Passenger,0,1,1,137,138,0.72
November 30 2018,Nantucket,MA,Passenger,1,0,1,4,5,20
November 30 2018,Norfolk,MA,Passenger,1,0,1,31,32,3.12
November 30 2018,Suffolk,MA,Passenger,0,1,1,46,47,2.13
November 30 2018,Anne Arundel,MD,Passenger,0,2,2,453,455,0.44
November 30 2018,Charles,MD,Passenger,0,1,1,78,79,1.27
November 30 2018,Frederick,MD,Passenger,0,1,1,86,87,1.15
November 30 2018,Howard,MD,Passenger,0,1,1,88,89,1.12
November 30 2018,Montgomery,MD,Passenger,1,0,1,282,283,0.35
November 30 2018,Prince George's,MD,Passenger,0,1,1,186,187,0.53
November 30 2018,St. Mary's,MD,Passenger,1,0,1,219,220,0.45
November 30 2018,Kent,MI,Passenger,0,1,1,24,25,4
November 30 2018,Washtenaw,MI,Passenger,1,0,1,33,34,2.94
November 30 2018,Dakota,MN,Passenger,0,2,2,33,35,5.71
November 30 2018,Hennepin,MN,Passenger,2,0,2,109,111,1.8
November 30 2018,Ramsey,MN,Passenger,1,0,1,39,40,2.5
November 30 2018,Flathead,MT,Passenger,1,0,1,54,55,1.82
November 30 2018,Cumberland,NC,Passenger,0,1,1,532,533,0.19
November 30 2018,Mecklenburg,NC,Passenger,1,0,1,78,79,1.27
November 30 2018,Moore,NC,Passenger,0,1,1,191,192,0.52
November 30 2018,Randolph,NC,Passenger,1,0,1,6,7,14.29
November 30 2018,Douglas,NE,Passenger,0,1,1,67,68,1.47
November 30 2018,Carroll,NH,Passenger,0,1,1,1,2,50
November 30 2018,Bergen,NJ,Passenger,1,0,1,26,27,3.7
November 30 2018,Camden,NJ,Passenger,0,1,1,25,26,3.85
November 30 2018,Cape May,NJ,Passenger,0,1,1,21,22,4.55
November 30 2018,Morris,NJ,Passenger,1,0,1,18,19,5.26
November 30 2018,Santa Fe,NM,Passenger,0,1,1,42,43,2.33
November 30 2018,Valencia,NM,Passenger,1,0,1,9,10,10
November 30 2018,Carson City,NV,Passenger,1,0,1,14,15,6.67
November 30 2018,Clark,NV,Passenger,2,2,4,714,718,0.56
November 30 2018,Washoe,NV,Passenger,1,0,1,98,99,1.01
November 30 2018,Jefferson,NY,Passenger,0,1,1,233,234,0.43
November 30 2018,Nassau,NY,Passenger,3,0,3,36,39,7.69
November 30 2018,Saratoga,NY,Passenger,1,0,1,62,63,1.59
November 30 2018,Garfield,OK,Passenger,1,0,1,13,14,7.14
November 30 2018,Jackson,OK,Passenger,1,0,1,46,47,2.13
November 30 2018,Rogers,OK,Passenger,1,0,1,6,7,14.29
November 30 2018,Tulsa,OK,Passenger,1,1,2,46,48,4.17
November 30 2018,Clackamas,OR,Passenger,1,1,2,217,219,0.91
November 30 2018,Deschutes,OR,Passenger,2,0,2,157,159,1.26
November 30 2018,Douglas,OR,Passenger,1,0,1,47,48,2.08
November 30 2018,Klamath,OR,Passenger,1,0,1,32,33,3.03
November 30 2018,Lane,OR,Passenger,0,1,1,170,171,0.58
November 30 2018,Marion,OR,Passenger,1,0,1,116,117,0.85
November 30 2018,Multnomah,OR,Passenger,3,5,8,738,746,1.07
November 30 2018,Washington,OR,Passenger,0,1,1,449,450,0.22
November 30 2018,Allegheny,PA,Passenger,1,0,1,79,80,1.25
November 30 2018,Bucks,PA,Passenger,1,0,1,17,18,5.56
November 30 2018,Montgomery,PA,Passenger,2,0,2,30,32,6.25
November 30 2018,San Juan,PR,Passenger,0,1,1,5,6,16.67
November 30 2018,Newport,RI,Passenger,1,0,1,100,101,0.99
November 30 2018,Beaufort,SC,Passenger,1,0,1,34,35,2.86
November 30 2018,Charleston,SC,Passenger,1,0,1,123,124,0.81
November 30 2018,Richland,SC,Passenger,0,1,1,165,166,0.6
November 30 2018,Shelby,TN,Passenger,0,1,1,102,103,0.97
November 30 2018,Bexar,TX,Passenger,2,4,6,718,724,0.83
November 30 2018,Dallas,TX,Passenger,0,1,1,197,198,0.51
November 30 2018,El Paso,TX,Passenger,1,0,1,501,502,0.2
November 30 2018,Guadalupe,TX,Passenger,1,0,1,77,78,1.28
November 30 2018,Montgomery,TX,Passenger,2,0,2,57,59,3.39
November 30 2018,Nueces,TX,Passenger,1,1,2,94,96,2.08
November 30 2018,Tarrant,TX,Passenger,1,0,1,199,200,0.5
November 30 2018,Travis,TX,Passenger,0,1,1,195,196,0.51
November 30 2018,Williamson,TX,Passenger,0,1,1,145,146,0.68
November 30 2018,Albemarle,VA,Passenger,1,0,1,29,30,3.33
November 30 2018,Arlington,VA,Passenger,1,1,2,164,166,1.2
November 30 2018,Fairfax,VA,Passenger,1,2,3,815,818,0.37
November 30 2018,Goochland,VA,Passenger,0,1,1,233,234,0.43
November 30 2018,Manassas,VA,Passenger,0,1,1,9,10,10
November 30 2018,Norfolk,VA,Passenger,2,2,4,349,353,1.13
November 30 2018,Portsmouth,VA,Passenger,0,1,1,71,72,1.39
November 30 2018,Prince William,VA,Passenger,0,4,4,255,259,1.54
November 30 2018,Virginia Beach,VA,Passenger,2,1,3,690,693,0.43
November 30 2018,Adams,WA,Passenger,5,5,10,12750,12760,0.08
November 30 2018,Adams,WA,Truck,0,0,0,5161,5161,0
November 30 2018,Asotin,WA,Truck,0,0,0,6620,6620,0
November 30 2018,Asotin,WA,Passenger,12,9,21,12729,12750,0.16
November 30 2018,Benton,WA,Passenger,210,224,434,132818,133252,0.33
November 30 2018,Benton,WA,Truck,0,0,0,41441,41441,0
November 30 2018,Chelan,WA,Truck,0,0,0,22086,22086,0
November 30 2018,Chelan,WA,Passenger,135,59,194,54070,54264,0.36
November 30 2018,Clallam,WA,Passenger,147,121,268,50343,50611,0.53
November 30 2018,Clallam,WA,Truck,0,0,0,21613,21613,0
November 30 2018,Clark,WA,Truck,0,0,0,79745,79745,0
November 30 2018,Clark,WA,Passenger,1189,832,2021,311022,313043,0.65
November 30 2018,Columbia,WA,Passenger,2,2,4,2437,2441,0.16
November 30 2018,Columbia,WA,Truck,0,0,0,1517,1517,0
November 30 2018,Cowlitz,WA,Truck,0,0,0,28730,28730,0
November 30 2018,Cowlitz,WA,Passenger,69,91,160,72378,72538,0.22
November 30 2018,Douglas,WA,Truck,0,0,0,12123,12123,0
November 30 2018,Douglas,WA,Passenger,49,33,82,27970,28052,0.29
November 30 2018,Ferry,WA,Passenger,3,2,5,4385,4390,0.11
November 30 2018,Ferry,WA,Truck,0,0,0,3584,3584,0
November 30 2018,Franklin,WA,Passenger,38,64,102,58949,59051,0.17
November 30 2018,Franklin,WA,Truck,0,0,0,18988,18988,0
November 30 2018,Garfield,WA,Passenger,1,1,2,1331,1333,0.15
November 30 2018,Garfield,WA,Truck,0,0,0,965,965,0
November 30 2018,Grant,WA,Passenger,32,52,84,64044,64128,0.13
November 30 2018,Grant,WA,Truck,0,0,0,26160,26160,0
November 30 2018,Grays Harbor,WA,Passenger,61,68,129,47374,47503,0.27
November 30 2018,Grays Harbor,WA,Truck,0,0,0,20331,20331,0
November 30 2018,Island,WA,Truck,0,0,0,21177,21177,0
November 30 2018,Island,WA,Passenger,266,224,490,63139,63629,0.77
November 30 2018,Jefferson,WA,Truck,0,0,0,9618,9618,0
November 30 2018,Jefferson,WA,Passenger,169,104,273,24803,25076,1.09
November 30 2018,King,WA,Passenger,15791,6402,22193,1377570,1399763,1.59
November 30 2018,King,WA,Truck,6,1,7,182804,182811,0
November 30 2018,Kitsap,WA,Passenger,916,525,1441,180395,181836,0.79
November 30 2018,Kitsap,WA,Truck,1,0,1,53677,53678,0
November 30 2018,Kittitas,WA,Passenger,61,34,95,29292,29387,0.32
November 30 2018,Kittitas,WA,Truck,0,0,0,14163,14163,0
November 30 2018,Klickitat,WA,Passenger,23,32,55,15420,15475,0.36
November 30 2018,Klickitat,WA,Truck,0,0,0,8187,8187,0
November 30 2018,Lewis,WA,Passenger,89,71,160,58214,58374,0.27
November 30 2018,Lewis,WA,Truck,0,0,0,25628,25628,0
November 30 2018,Lincoln,WA,Truck,0,0,0,4630,4630,0
November 30 2018,Lincoln,WA,Passenger,2,6,8,7776,7784,0.1
November 30 2018,Mason,WA,Truck,0,0,0,20188,20188,0
November 30 2018,Mason,WA,Passenger,103,107,210,46436,46646,0.45
November 30 2018,Okanogan,WA,Passenger,15,22,37,26133,26170,0.14
November 30 2018,Okanogan,WA,Truck,0,0,0,16493,16493,0
November 30 2018,Pacific,WA,Passenger,20,23,43,15816,15859,0.27
November 30 2018,Pacific,WA,Truck,0,0,0,7611,7611,0
November 30 2018,Pend Oreille,WA,Truck,0,0,0,5742,5742,0
November 30 2018,Pend Oreille,WA,Passenger,5,5,10,9559,9569,0.1
November 30 2018,Pierce,WA,Truck,0,0,0,139092,139092,0
November 30 2018,Pierce,WA,Passenger,1471,1339,2810,538588,541398,0.52
November 30 2018,San Juan,WA,Passenger,176,68,244,14216,14460,1.69
November 30 2018,San Juan,WA,Truck,0,0,0,5809,5809,0
November 30 2018,Skagit,WA,Truck,1,0,1,32347,32348,0
November 30 2018,Skagit,WA,Passenger,249,184,433,91213,91646,0.47
November 30 2018,Skamania,WA,Truck,0,0,0,4004,4004,0
November 30 2018,Skamania,WA,Passenger,18,14,32,8732,8764,0.37
November 30 2018,Snohomish,WA,Passenger,2788,1419,4207,526884,531091,0.79
November 30 2018,Snohomish,WA,Truck,1,0,1,121963,121964,0
November 30 2018,Spokane,WA,Truck,1,0,1,93683,93684,0
November 30 2018,Spokane,WA,Passenger,407,356,763,306956,307719,0.25
November 30 2018,Stevens,WA,Truck,0,0,0,18729,18729,0
November 30 2018,Stevens,WA,Passenger,16,27,43,31788,31831,0.14
November 30 2018,Thurston,WA,Truck,0,0,0,54926,54926,0
November 30 2018,Thurston,WA,Passenger,708,568,1276,195531,196807,0.65
November 30 2018,Wahkiakum,WA,Passenger,1,1,2,2984,2986,0.07
November 30 2018,Wahkiakum,WA,Truck,0,0,0,1705,1705,0
November 30 2018,Walla Walla,WA,Truck,0,0,0,13521,13521,0
November 30 2018,Walla Walla,WA,Passenger,38,52,90,36109,36199,0.25
November 30 2018,Whatcom,WA,Truck,2,0,2,42661,42663,0
November 30 2018,Whatcom,WA,Passenger,732,355,1087,149169,150256,0.72
November 30 2018,Whitman,WA,Passenger,20,35,55,22806,22861,0.24
November 30 2018,Whitman,WA,Truck,0,0,0,8534,8534,0
November 30 2018,Yakima,WA,Passenger,78,98,176,164707,164883,0.11
November 30 2018,Yakima,WA,Truck,0,0,0,58754,58754,0
November 30 2018,,,Passenger,3,1,4,394,398,1.01
December 31 2018,Juneau,AK,Passenger,0,1,1,43,44,2.27
December 31 2018,Dale,AL,Passenger,0,1,1,59,60,1.67
December 31 2018,Lee,AL,Passenger,1,0,1,35,36,2.78
December 31 2018,Montgomery,AL,Passenger,0,1,1,45,46,2.17
December 31 2018,Cochise,AZ,Passenger,0,1,1,124,125,0.8
December 31 2018,Maricopa,AZ,Passenger,3,3,6,1473,1479,0.41
December 31 2018,Pima,AZ,Passenger,0,1,1,397,398,0.25
December 31 2018,Pinal,AZ,Passenger,2,0,2,189,191,1.05
December 31 2018,Alameda,CA,Passenger,0,2,2,319,321,0.62
December 31 2018,Contra Costa,CA,Passenger,0,1,1,423,424,0.24
December 31 2018,Fresno,CA,Passenger,1,0,1,191,192,0.52
December 31 2018,Los Angeles,CA,Passenger,6,5,11,1095,1106,0.99
December 31 2018,Monterey,CA,Passenger,0,1,1,197,198,0.51
December 31 2018,Orange,CA,Passenger,6,2,8,540,548,1.46
December 31 2018,Riverside,CA,Passenger,1,2,3,668,671,0.45
December 31 2018,San Diego,CA,Passenger,8,2,10,2591,2601,0.38
December 31 2018,San Francisco,CA,Passenger,2,1,3,111,114,2.63
December 31 2018,San Mateo,CA,Passenger,2,1,3,127,130,2.31
December 31 2018,Santa Clara,CA,Passenger,8,1,9,372,381,2.36
December 31 2018,Santa Cruz,CA,Passenger,1,0,1,42,43,2.33
December 31 2018,Shasta,CA,Passenger,1,0,1,43,44,2.27
December 31 2018,Tuolumne,CA,Passenger,0,1,1,13,14,7.14
December 31 2018,Ventura,CA,Passenger,0,2,2,318,320,0.62
December 31 2018,Denver,CO,Passenger,1,0,1,124,125,0.8
December 31 2018,El Paso,CO,Passenger,3,1,4,764,768,0.52
December 31 2018,Jefferson,CO,Passenger,0,2,2,62,64,3.12
December 31 2018,Larimer,CO,Passenger,1,0,1,59,60,1.67
December 31 2018,New Haven,CT,Passenger,0,1,1,49,50,2
December 31 2018,New London,CT,Passenger,0,2,2,260,262,0.76
December 31 2018,District of Columbia,DC,Passenger,1,3,4,196,200,2
December 31 2018,Brevard,FL,Passenger,0,1,1,89,90,1.11
December 31 2018,Broward,FL,Passenger,1,1,2,122,124,1.61
December 31 2018,Clay,FL,Passenger,0,1,1,85,86,1.16
December 31 2018,Duval,FL,Passenger,1,2,3,376,379,0.79
December 31 2018,Manatee,FL,Passenger,1,0,1,37,38,2.63
December 31 2018,Orange,FL,Passenger,2,0,2,165,167,1.2
December 31 2018,Palm Beach,FL,Passenger,0,1,1,85,86,1.16
December 31 2018,Polk,FL,Passenger,1,0,1,65,66,1.52
December 31 2018,Santa Rosa,FL,Passenger,1,0,1,89,90,1.11
December 31 2018,St. Lucie,FL,Passenger,1,0,1,30,31,3.23
December 31 2018,Sumter,FL,Passenger,0,1,1,10,11,9.09
December 31 2018,Volusia,FL,Passenger,0,1,1,35,36,2.78
December 31 2018,DeKalb,GA,Passenger,1,0,1,76,77,1.3
December 31 2018,Fulton,GA,Passenger,1,2,3,104,107,2.8
December 31 2018,Gwinnett,GA,Passenger,0,1,1,80,81,1.23
December 31 2018,Houston,GA,Passenger,1,0,1,53,54,1.85
December 31 2018,Lumpkin,GA,Passenger,1,0,1,7,8,12.5
December 31 2018,Richmond,GA,Passenger,0,1,1,96,97,1.03
December 31 2018,Honolulu,HI,Passenger,1,2,3,511,514,0.58
December 31 2018,Maui,HI,Passenger,1,0,1,49,50,2
December 31 2018,Ada,ID,Passenger,0,2,2,303,305,0.66
December 31 2018,Kootenai,ID,Passenger,1,1,2,207,209,0.96
December 31 2018,Madison,ID,Passenger,1,0,1,35,36,2.78
December 31 2018,Twin Falls,ID,Passenger,0,1,1,21,22,4.55
December 31 2018,Cook,IL,Passenger,1,0,1,235,236,0.42
December 31 2018,DuPage,IL,Passenger,1,0,1,57,58,1.72
December 31 2018,Monroe,IL,Passenger,1,0,1,3,4,25
December 31 2018,Sangamon,IL,Passenger,1,0,1,10,11,9.09
December 31 2018,St. Clair,IL,Passenger,0,1,1,164,165,0.61
December 31 2018,DeKalb,IN,Passenger,1,0,1,1,2,50
December 31 2018,Marion,IN,Passenger,1,0,1,119,120,0.83
December 31 2018,Hardin,KY,Passenger,0,1,1,108,109,0.92
December 31 2018,Oldham,KY,Passenger,0,1,1,5,6,16.67
December 31 2018,Caddo,LA,Passenger,0,1,1,22,23,4.35
December 31 2018,Franklin,MA,Passenger,0,1,1,1,2,50
December 31 2018,Middlesex,MA,Passenger,1,1,2,130,132,1.52
December 31 2018,Nantucket,MA,Passenger,1,0,1,4,5,20
December 31 2018,Norfolk,MA,Passenger,1,0,1,30,31,3.23
December 31 2018,Suffolk,MA,Passenger,0,1,1,45,46,2.17
December 31 2018,Anne Arundel,MD,Passenger,0,2,2,454,456,0.44
December 31 2018,Charles,MD,Passenger,0,1,1,76,77,1.3
December 31 2018,Frederick,MD,Passenger,0,1,1,83,84,1.19
December 31 2018,Howard,MD,Passenger,0,1,1,86,87,1.15
December 31 2018,Montgomery,MD,Passenger,1,0,1,282,283,0.35
December 31 2018,Prince George's,MD,Passenger,0,1,1,187,188,0.53
December 31 2018,St. Mary's,MD,Passenger,1,0,1,214,215,0.47
December 31 2018,Kent,MI,Passenger,0,1,1,24,25,4
December 31 2018,Washtenaw,MI,Passenger,1,0,1,33,34,2.94
December 31 2018,Dakota,MN,Passenger,0,2,2,33,35,5.71
December 31 2018,Hennepin,MN,Passenger,2,0,2,105,107,1.87
December 31 2018,Ramsey,MN,Passenger,1,0,1,38,39,2.56
December 31 2018,Flathead,MT,Passenger,1,0,1,55,56,1.79
December 31 2018,Cumberland,NC,Passenger,0,1,1,534,535,0.19
December 31 2018,Mecklenburg,NC,Passenger,1,0,1,78,79,1.27
December 31 2018,Moore,NC,Passenger,0,1,1,189,190,0.53
December 31 2018,Randolph,NC,Passenger,1,0,1,7,8,12.5
December 31 2018,Douglas,NE,Passenger,0,1,1,68,69,1.45
December 31 2018,Carroll,NH,Passenger,0,1,1,1,2,50
December 31 2018,Bergen,NJ,Passenger,1,0,1,26,27,3.7
December 31 2018,Camden,NJ,Passenger,0,1,1,27,28,3.57
December 31 2018,Cape May,NJ,Passenger,0,1,1,21,22,4.55
December 31 2018,Santa Fe,NM,Passenger,0,1,1,40,41,2.44
December 31 2018,Valencia,NM,Passenger,1,0,1,9,10,10
December 31 2018,Carson City,NV,Passenger,1,0,1,14,15,6.67
December 31 2018,Clark,NV,Passenger,2,2,4,711,715,0.56
December 31 2018,Washoe,NV,Passenger,2,0,2,101,103,1.94
December 31 2018,Jefferson,NY,Passenger,0,1,1,231,232,0.43
December 31 2018,Nassau,NY,Passenger,3,0,3,35,38,7.89
December 31 2018,Saratoga,NY,Passenger,1,0,1,62,63,1.59
December 31 2018,Garfield,OK,Passenger,1,0,1,13,14,7.14
December 31 2018,Jackson,OK,Passenger,1,0,1,47,48,2.08
December 31 2018,Rogers,OK,Passenger,1,0,1,5,6,16.67
December 31 2018,Tulsa,OK,Passenger,1,1,2,46,48,4.17
December 31 2018,Clackamas,OR,Passenger,1,1,2,214,216,0.93
December 31 2018,Deschutes,OR,Passenger,2,0,2,159,161,1.24
December 31 2018,Douglas,OR,Passenger,1,0,1,48,49,2.04
December 31 2018,Klamath,OR,Passenger,1,0,1,33,34,2.94
December 31 2018,Lane,OR,Passenger,0,1,1,165,166,0.6
December 31 2018,Marion,OR,Passenger,1,0,1,114,115,0.87
December 31 2018,Multnomah,OR,Passenger,3,5,8,743,751,1.07
December 31 2018,Washington,OR,Passenger,0,1,1,449,450,0.22
December 31 2018,Allegheny,PA,Passenger,1,0,1,76,77,1.3
December 31 2018,Bucks,PA,Passenger,1,0,1,17,18,5.56
December 31 2018,Montgomery,PA,Passenger,2,0,2,30,32,6.25
December 31 2018,San Juan,PR,Passenger,0,1,1,5,6,16.67
December 31 2018,Newport,RI,Passenger,1,0,1,99,100,1
December 31 2018,Beaufort,SC,Passenger,1,0,1,34,35,2.86
December 31 2018,Charleston,SC,Passenger,1,0,1,121,122,0.82
December 31 2018,Richland,SC,Passenger,0,1,1,164,165,0.61
December 31 2018,Shelby,TN,Passenger,0,1,1,98,99,1.01
December 31 2018,Bexar,TX,Passenger,2,4,6,709,715,0.84
December 31 2018,Dallas,TX,Passenger,0,1,1,202,203,0.49
December 31 2018,El Paso,TX,Passenger,1,0,1,501,502,0.2
December 31 2018,Guadalupe,TX,Passenger,1,0,1,76,77,1.3
December 31 2018,Montgomery,TX,Passenger,2,0,2,56,58,3.45
December 31 2018,Nueces,TX,Passenger,1,1,2,94,96,2.08
December 31 2018,Tarrant,TX,Passenger,1,0,1,196,197,0.51
December 31 2018,Travis,TX,Passenger,1,1,2,193,195,1.03
December 31 2018,Williamson,TX,Passenger,0,1,1,144,145,0.69
December 31 2018,Albemarle,VA,Passenger,1,0,1,27,28,3.57
December 31 2018,Arlington,VA,Passenger,1,1,2,163,165,1.21
December 31 2018,Fairfax,VA,Passenger,3,2,5,817,822,0.61
December 31 2018,Goochland,VA,Passenger,0,1,1,232,233,0.43
December 31 2018,Manassas,VA,Passenger,0,1,1,9,10,10
December 31 2018,Norfolk,VA,Passenger,2,2,4,348,352,1.14
December 31 2018,Portsmouth,VA,Passenger,0,1,1,72,73,1.37
December 31 2018,Prince William,VA,Passenger,0,4,4,252,256,1.56
December 31 2018,Virginia Beach,VA,Passenger,2,1,3,688,691,0.43
December 31 2018,Adams,WA,Passenger,5,6,11,12745,12756,0.09
December 31 2018,Adams,WA,Truck,0,0,0,5151,5151,0
December 31 2018,Asotin,WA,Truck,0,0,0,6635,6635,0
December 31 2018,Asotin,WA,Passenger,12,9,21,12727,12748,0.16
December 31 2018,Benton,WA,Passenger,227,235,462,132958,133420,0.35
December 31 2018,Benton,WA,Truck,0,0,0,41560,41560,0
December 31 2018,Chelan,WA,Truck,0,0,0,22056,22056,0
December 31 2018,Chelan,WA,Passenger,140,60,200,54144,54344,0.37
December 31 2018,Clallam,WA,Passenger,150,124,274,50372,50646,0.54
December 31 2018,Clallam,WA,Truck,0,0,0,21641,21641,0
December 31 2018,Clark,WA,Truck,0,0,0,79844,79844,0
December 31 2018,Clark,WA,Passenger,1247,843,2090,311422,313512,0.67
December 31 2018,Columbia,WA,Passenger,2,2,4,2421,2425,0.16
December 31 2018,Columbia,WA,Truck,0,0,0,1518,1518,0
December 31 2018,Cowlitz,WA,Passenger,72,94,166,72442,72608,0.23
December 31 2018,Cowlitz,WA,Truck,0,0,0,28746,28746,0
December 31 2018,Douglas,WA,Passenger,50,34,84,28012,28096,0.3
December 31 2018,Douglas,WA,Truck,0,0,0,12160,12160,0
December 31 2018,Ferry,WA,Passenger,3,2,5,4385,4390,0.11
December 31 2018,Ferry,WA,Truck,0,0,0,3587,3587,0
December 31 2018,Franklin,WA,Passenger,45,66,111,59131,59242,0.19
December 31 2018,Franklin,WA,Truck,0,0,0,19058,19058,0
December 31 2018,Garfield,WA,Passenger,1,1,2,1329,1331,0.15
December 31 2018,Garfield,WA,Truck,0,0,0,966,966,0
December 31 2018,Grant,WA,Passenger,32,52,84,64210,64294,0.13
December 31 2018,Grant,WA,Truck,0,0,0,26258,26258,0
December 31 2018,Grays Harbor,WA,Truck,0,0,0,20350,20350,0
December 31 2018,Grays Harbor,WA,Passenger,62,72,134,47468,47602,0.28
December 31 2018,Island,WA,Passenger,276,225,501,63211,63712,0.79
December 31 2018,Island,WA,Truck,0,0,0,21184,21184,0
December 31 2018,Jefferson,WA,Passenger,168,106,274,24847,25121,1.09
December 31 2018,Jefferson,WA,Truck,0,0,0,9609,9609,0
December 31 2018,King,WA,Truck,6,1,7,182702,182709,0
December 31 2018,King,WA,Passenger,16287,6534,22821,1378555,1401376,1.63
December 31 2018,Kitsap,WA,Passenger,946,547,1493,179885,181378,0.82
December 31 2018,Kitsap,WA,Truck,1,0,1,53661,53662,0
December 31 2018,Kittitas,WA,Passenger,66,37,103,29344,29447,0.35
December 31 2018,Kittitas,WA,Truck,0,0,0,14197,14197,0
December 31 2018,Klickitat,WA,Passenger,28,32,60,15430,15490,0.39
December 31 2018,Klickitat,WA,Truck,0,0,0,8213,8213,0
December 31 2018,Lewis,WA,Passenger,93,77,170,58327,58497,0.29
December 31 2018,Lewis,WA,Truck,0,0,0,25637,25637,0
December 31 2018,Lincoln,WA,Passenger,2,5,7,7785,7792,0.09
December 31 2018,Lincoln,WA,Truck,0,0,0,4638,4638,0
December 31 2018,Mason,WA,Passenger,107,107,214,46471,46685,0.46
December 31 2018,Mason,WA,Truck,0,0,0,20189,20189,0
December 31 2018,Okanogan,WA,Truck,0,0,0,16488,16488,0
December 31 2018,Okanogan,WA,Passenger,16,22,38,26069,26107,0.15
December 31 2018,Pacific,WA,Passenger,21,25,46,15840,15886,0.29
December 31 2018,Pacific,WA,Truck,0,0,0,7614,7614,0
