year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,percent_rep,version,mode,year2,candidatevotes2,totalvotes2,percent_rep2,percentchange
2016,MONTANA,MT,VALLEY,30105,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2698,3894,0.692860812,20220315,TOTAL,2020,3135,4261,0.735742783,1.061891178
2016,MONTANA,MT,WHEATLAND,30107,US PRESIDENT,DONALD TRUMP,REPUBLICAN,702,946,0.742071882,20220315,TOTAL,2020,823,1068,0.770599251,1.038442865
2016,MONTANA,MT,WIBAUX,30109,US PRESIDENT,DONALD TRUMP,REPUBLICAN,463,541,0.855822551,20220315,TOTAL,2020,516,598,0.862876254,1.008242016
2016,MONTANA,MT,YELLOWSTONE,30111,US PRESIDENT,DONALD TRUMP,REPUBLICAN,40920,69108,0.592116687,20220315,TOTAL,2020,50772,83821,0.60571933,1.02297291
2016,NEBRASKA,NE,ADAMS,31001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9287,13513,0.687264116,20220315,TOTAL,2020,10085,14602,0.690658814,1.004939437
2016,NEBRASKA,NE,ANTELOPE,31003,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2732,3281,0.832672966,20220315,TOTAL,2020,3093,3583,0.863243092,1.036713245
2016,NEBRASKA,NE,ARTHUR,31005,US PRESIDENT,DONALD TRUMP,REPUBLICAN,244,273,0.893772894,20220315,TOTAL,2020,260,284,0.915492958,1.024301547
2016,NEBRASKA,NE,BANNER,31007,US PRESIDENT,DONALD TRUMP,REPUBLICAN,357,402,0.888059701,20220315,TOTAL,2020,362,410,0.882926829,0.994220127
2016,NEBRASKA,NE,BLAINE,31009,US PRESIDENT,DONALD TRUMP,REPUBLICAN,276,317,0.870662461,20220315,TOTAL,2020,280,317,0.883280757,1.014492754
2016,NEBRASKA,NE,BOONE,31011,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2299,2905,0.791394148,20220315,TOTAL,2020,2653,3217,0.82468138,1.042061509
2016,NEBRASKA,NE,BOX BUTTE,31013,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3617,4924,0.734565394,20220315,TOTAL,2020,4002,5181,0.772437753,1.051557506
2016,NEBRASKA,NE,BOYD,31015,US PRESIDENT,DONALD TRUMP,REPUBLICAN,983,1156,0.850346021,20220315,TOTAL,2020,1010,1153,0.875975716,1.030140312
2016,NEBRASKA,NE,BROWN,31017,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1385,1597,0.867251096,20220315,TOTAL,2020,1470,1679,0.875521144,1.009535932
2016,NEBRASKA,NE,BUFFALO,31019,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14569,21129,0.689526244,20220315,TOTAL,2020,16640,23589,0.70541354,1.023040888
2016,NEBRASKA,NE,BURT,31021,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2367,3558,0.665261383,20220315,TOTAL,2020,2580,3731,0.691503618,1.039446504
2016,NEBRASKA,NE,BUTLER,31023,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3079,3981,0.773423763,20220315,TOTAL,2020,3542,4498,0.787461094,1.018149599
2016,NEBRASKA,NE,CASS,31025,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8452,12933,0.653521998,20220315,TOTAL,2020,10121,15284,0.66219576,1.013272334
2016,NEBRASKA,NE,CEDAR,31027,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3532,4420,0.799095023,20220315,TOTAL,2020,4174,4996,0.835468375,1.045518181
2016,NEBRASKA,NE,CHASE,31029,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1648,1898,0.868282403,20220315,TOTAL,2020,1740,1993,0.873055695,1.005497396
2016,NEBRASKA,NE,CHERRY,31031,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2623,3118,0.841244387,20220315,TOTAL,2020,2844,3265,0.871056662,1.035438304
2016,NEBRASKA,NE,CHEYENNE,31033,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3665,4711,0.777966461,20220315,TOTAL,2020,3813,4765,0.800209864,1.028591724
2016,NEBRASKA,NE,CLAY,31035,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2422,3065,0.790212072,20220315,TOTAL,2020,2848,3558,0.800449691,1.012955534
2016,NEBRASKA,NE,COLFAX,31037,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2171,3214,0.675482265,20220315,TOTAL,2020,2636,3717,0.709174065,1.049878142
2016,NEBRASKA,NE,CUMING,31039,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3122,4074,0.766323024,20220315,TOTAL,2020,3507,4451,0.787912829,1.028173243
2016,NEBRASKA,NE,CUSTER,31041,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4695,5652,0.830679406,20220315,TOTAL,2020,5090,5993,0.849324212,1.022445249
2016,NEBRASKA,NE,DAKOTA,31043,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3616,6279,0.57588788,20220315,TOTAL,2020,3926,6794,0.57786282,1.003429383
2016,NEBRASKA,NE,DAWES,31045,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2632,3676,0.715995647,20220315,TOTAL,2020,2931,4121,0.711235137,0.993351202
2016,NEBRASKA,NE,DAWSON,31047,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5984,8635,0.692993631,20220315,TOTAL,2020,6524,9178,0.710830246,1.025738499
2016,NEBRASKA,NE,DEUEL,31049,US PRESIDENT,DONALD TRUMP,REPUBLICAN,809,984,0.822154472,20220315,TOTAL,2020,871,1032,0.843992248,1.026561647
2016,NEBRASKA,NE,DIXON,31051,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2041,2782,0.73364486,20220315,TOTAL,2020,2335,3083,0.757379176,1.032351234
2016,NEBRASKA,NE,DODGE,31053,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9933,15529,0.63964196,20220315,TOTAL,2020,10984,16876,0.650865134,1.017546025
2016,NEBRASKA,NE,DOUGLAS,31055,US PRESIDENT,DONALD TRUMP,REPUBLICAN,108077,240433,0.449509843,20220315,TOTAL,2020,119159,274951,0.433382675,0.964122772
2016,NEBRASKA,NE,DUNDY,31057,US PRESIDENT,DONALD TRUMP,REPUBLICAN,823,953,0.863588667,20220315,TOTAL,2020,883,999,0.883883884,1.023501022
2016,NEBRASKA,NE,FILLMORE,31059,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2130,2941,0.724243455,20220315,TOTAL,2020,2359,3134,0.752712189,1.039308238
2016,NEBRASKA,NE,FRANKLIN,31061,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1347,1673,0.805140466,20220315,TOTAL,2020,1437,1724,0.833526682,1.035256228
2016,NEBRASKA,NE,FRONTIER,31063,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1110,1328,0.835843373,20220315,TOTAL,2020,1229,1440,0.853472222,1.021091091
2016,NEBRASKA,NE,FURNAS,31065,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1921,2340,0.820940171,20220315,TOTAL,2020,2163,2601,0.83160323,1.012988838
2016,NEBRASKA,NE,GAGE,31067,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6380,10048,0.634952229,20220315,TOTAL,2020,7445,11068,0.67265992,1.059386658
2016,NEBRASKA,NE,GARDEN,31069,US PRESIDENT,DONALD TRUMP,REPUBLICAN,869,1075,0.808372093,20220315,TOTAL,2020,1016,1195,0.850209205,1.05175477
2016,NEBRASKA,NE,GARFIELD,31071,US PRESIDENT,DONALD TRUMP,REPUBLICAN,821,980,0.837755102,20220315,TOTAL,2020,933,1075,0.867906977,1.035991276
2016,NEBRASKA,NE,GOSPER,31073,US PRESIDENT,DONALD TRUMP,REPUBLICAN,794,1010,0.786138614,20220315,TOTAL,2020,893,1118,0.798747764,1.016039347
2016,NEBRASKA,NE,GRANT,31075,US PRESIDENT,DONALD TRUMP,REPUBLICAN,367,405,0.90617284,20220315,TOTAL,2020,375,402,0.932835821,1.029423726
2016,NEBRASKA,NE,GREELEY,31077,US PRESIDENT,DONALD TRUMP,REPUBLICAN,912,1175,0.776170213,20220315,TOTAL,2020,1016,1258,0.807631161,1.040533568
2016,NEBRASKA,NE,HALL,31079,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14408,22060,0.653127833,20220315,TOTAL,2020,16189,24374,0.664191351,1.016939285
2016,NEBRASKA,NE,HAMILTON,31081,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3783,5004,0.755995204,20220315,TOTAL,2020,4309,5533,0.778781854,1.030141263
2016,NEBRASKA,NE,HARLAN,31083,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1496,1832,0.816593886,20220315,TOTAL,2020,1615,1928,0.837655602,1.025792154
2016,NEBRASKA,NE,HAYES,31085,US PRESIDENT,DONALD TRUMP,REPUBLICAN,472,514,0.918287938,20220315,TOTAL,2020,494,534,0.925093633,1.007411287
2016,NEBRASKA,NE,HITCHCOCK,31087,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1232,1468,0.839237057,20220315,TOTAL,2020,1264,1469,0.860449285,1.025275609
2016,NEBRASKA,NE,HOLT,31089,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4354,5118,0.850722939,20220315,TOTAL,2020,4769,5537,0.861296731,1.012429185
2016,NEBRASKA,NE,HOOKER,31091,US PRESIDENT,DONALD TRUMP,REPUBLICAN,355,417,0.851318945,20220315,TOTAL,2020,376,442,0.850678733,0.999247977
2016,NEBRASKA,NE,HOWARD,31093,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2284,2994,0.762859051,20220315,TOTAL,2020,2786,3501,0.795772636,1.043145041
2016,NEBRASKA,NE,JEFFERSON,31095,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2399,3494,0.68660561,20220315,TOTAL,2020,2616,3716,0.703982777,1.025308805
2016,NEBRASKA,NE,JOHNSON,31097,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1355,2089,0.648635711,20220315,TOTAL,2020,1518,2229,0.68102288,1.049931215
2016,NEBRASKA,NE,KEARNEY,31099,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2531,3296,0.767900485,20220315,TOTAL,2020,2822,3604,0.783018868,1.019687945
2016,NEBRASKA,NE,KEITH,31101,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3235,4034,0.801933565,20220315,TOTAL,2020,3544,4364,0.812098992,1.012676146
2016,NEBRASKA,NE,KEYA PAHA,31103,US PRESIDENT,DONALD TRUMP,REPUBLICAN,460,519,0.886319846,20220315,TOTAL,2020,476,529,0.899810964,1.015221501
2016,NEBRASKA,NE,KIMBALL,31105,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1330,1677,0.793082886,20220315,TOTAL,2020,1563,1874,0.834044824,1.051649
2016,NEBRASKA,NE,KNOX,31107,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3188,4115,0.77472661,20220315,TOTAL,2020,3721,4697,0.792207792,1.022564324
2016,NEBRASKA,NE,LANCASTER,31109,US PRESIDENT,DONALD TRUMP,REPUBLICAN,61588,136223,0.452111611,20220315,TOTAL,2020,70092,156091,0.449045749,0.993218794
2016,NEBRASKA,NE,LINCOLN,31111,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12164,16131,0.754076003,20220315,TOTAL,2020,13071,17107,0.764073186,1.013257528
2016,NEBRASKA,NE,LOGAN,31113,US PRESIDENT,DONALD TRUMP,REPUBLICAN,400,453,0.883002208,20220315,TOTAL,2020,407,450,0.904444444,1.024283333
2016,NEBRASKA,NE,LOUP,31115,US PRESIDENT,DONALD TRUMP,REPUBLICAN,323,385,0.838961039,20220315,TOTAL,2020,370,454,0.814977974,0.971413374
2016,NEBRASKA,NE,MADISON,31119,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10628,14343,0.740988636,20220315,TOTAL,2020,11940,15765,0.75737393,1.022112747
2016,NEBRASKA,NE,MCPHERSON,31117,US PRESIDENT,DONALD TRUMP,REPUBLICAN,257,287,0.895470383,20220315,TOTAL,2020,275,302,0.910596026,1.016891283
2016,NEBRASKA,NE,MERRICK,31121,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2926,3788,0.772439282,20220315,TOTAL,2020,3419,4257,0.803147757,1.039755196
2016,NEBRASKA,NE,MORRILL,31123,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1802,2209,0.815753735,20220315,TOTAL,2020,2113,2557,0.826359014,1.01300059
2016,NEBRASKA,NE,NANCE,31125,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1261,1621,0.777914867,20220315,TOTAL,2020,1437,1828,0.786105033,1.010528357
2016,NEBRASKA,NE,NEMAHA,31127,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2116,3161,0.669408415,20220315,TOTAL,2020,2428,3423,0.709319311,1.059621144
2016,NEBRASKA,NE,NUCKOLLS,31129,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1726,2205,0.78276644,20220315,TOTAL,2020,1857,2303,0.806339557,1.030115135
2016,NEBRASKA,NE,OTOE,31131,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4860,7457,0.651736623,20220315,TOTAL,2020,5649,8315,0.679374624,1.042406702
2016,NEBRASKA,NE,PAWNEE,31133,US PRESIDENT,DONALD TRUMP,REPUBLICAN,974,1327,0.733986436,20220315,TOTAL,2020,1071,1429,0.749475157,1.021102191
2016,NEBRASKA,NE,PERKINS,31135,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1217,1455,0.836426117,20220315,TOTAL,2020,1321,1544,0.855569948,1.022887654
2016,NEBRASKA,NE,PHELPS,31137,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3849,4695,0.819808307,20220315,TOTAL,2020,4157,5009,0.829906169,1.012317346
2016,NEBRASKA,NE,PIERCE,31139,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3052,3630,0.84077135,20220315,TOTAL,2020,3462,4006,0.864203694,1.027870056
2016,NEBRASKA,NE,PLATTE,31141,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10965,14433,0.759717314,20220315,TOTAL,2020,12186,15673,0.777515472,1.023427343
2016,NEBRASKA,NE,POLK,31143,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2028,2582,0.785437645,20220315,TOTAL,2020,2291,2879,0.795762418,1.013145248
2016,NEBRASKA,NE,RED WILLOW,31145,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4258,5170,0.823597679,20220315,TOTAL,2020,4525,5452,0.829970653,1.00773797
2016,NEBRASKA,NE,RICHARDSON,31147,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2769,3805,0.727726675,20220315,TOTAL,2020,3073,4126,0.744789142,1.023446257
2016,NEBRASKA,NE,ROCK,31149,US PRESIDENT,DONALD TRUMP,REPUBLICAN,687,798,0.860902256,20220315,TOTAL,2020,744,841,0.884661118,1.02759763
2016,NEBRASKA,NE,SALINE,31151,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3004,5136,0.584890966,20220315,TOTAL,2020,3631,5770,0.629289428,1.075908956
2016,NEBRASKA,NE,SARPY,31153,US PRESIDENT,DONALD TRUMP,REPUBLICAN,45143,80580,0.560225862,20220315,TOTAL,2020,51979,95673,0.543298527,0.969784802
2016,NEBRASKA,NE,SAUNDERS,31155,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7555,10860,0.695672192,20220315,TOTAL,2020,9108,12735,0.715194346,1.02806229
2016,NEBRASKA,NE,SCOTTS BLUFF,31157,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10076,14317,0.703778725,20220315,TOTAL,2020,10952,15469,0.707996638,1.005993239
2016,NEBRASKA,NE,SEWARD,31159,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5454,7922,0.688462509,20220315,TOTAL,2020,6490,9142,0.709910304,1.031153177
2016,NEBRASKA,NE,SHERIDAN,31161,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2211,2608,0.847776074,20220315,TOTAL,2020,2292,2672,0.857784431,1.011805426
2016,NEBRASKA,NE,SHERMAN,31163,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1150,1573,0.731087095,20220315,TOTAL,2020,1322,1698,0.778563015,1.064938803
2016,NEBRASKA,NE,SIOUX,31165,US PRESIDENT,DONALD TRUMP,REPUBLICAN,616,736,0.836956522,20220315,TOTAL,2020,642,729,0.880658436,1.052215274
2016,NEBRASKA,NE,STANTON,31167,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2187,2801,0.780792574,20220315,TOTAL,2020,2561,3161,0.81018665,1.037646459
2016,NEBRASKA,NE,THAYER,31169,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2051,2690,0.762453532,20220315,TOTAL,2020,2308,2980,0.774496644,1.015795209
2016,NEBRASKA,NE,THOMAS,31171,US PRESIDENT,DONALD TRUMP,REPUBLICAN,344,393,0.875318066,20220315,TOTAL,2020,377,427,0.882903981,1.008666467
2016,NEBRASKA,NE,THURSTON,31173,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1043,2088,0.499521073,20220315,TOTAL,2020,1180,2325,0.507526882,1.016026969
2016,NEBRASKA,NE,VALLEY,31175,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1780,2205,0.807256236,20220315,TOTAL,2020,1901,2340,0.812393162,1.00636344
2016,NEBRASKA,NE,WASHINGTON,31177,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7424,10832,0.685376662,20220315,TOTAL,2020,8583,12413,0.691452509,1.008864976
2016,NEBRASKA,NE,WAYNE,31179,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2693,3776,0.713188559,20220315,TOTAL,2020,3055,4200,0.727380952,1.019899917
2016,NEBRASKA,NE,WEBSTER,31181,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1330,1708,0.778688525,20220315,TOTAL,2020,1511,1876,0.8054371,1.034350802
2016,NEBRASKA,NE,WHEELER,31183,US PRESIDENT,DONALD TRUMP,REPUBLICAN,377,465,0.810752688,20220315,TOTAL,2020,438,502,0.87250996,1.076172763
2016,NEBRASKA,NE,YORK,31185,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4700,6381,0.736561667,20220315,TOTAL,2020,5337,7143,0.747165057,1.014395793
2016,NEVADA,NV,CARSON CITY,32510,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13125,25016,0.524664215,20220315,TOTAL,2020,16113,29739,0.54181378,1.032686744
2016,NEVADA,NV,CHURCHILL,32001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7830,10938,0.71585299,20220315,TOTAL,2020,9367,12881,0.727195094,1.01584418
2016,NEVADA,NV,CLARK,32003,US PRESIDENT,DONALD TRUMP,REPUBLICAN,320057,767156,0.41719937,20220315,TOTAL,2020,430809,972308,0.443078736,1.062031173
2016,NEVADA,NV,DOUGLAS,32005,US PRESIDENT,DONALD TRUMP,REPUBLICAN,17415,27885,0.624529317,20220315,TOTAL,2020,21623,34117,0.633789606,1.01482763
2016,NEVADA,NV,ELKO,32007,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13551,18559,0.730157875,20220315,TOTAL,2020,16734,21957,0.762125973,1.043782447
2016,NEVADA,NV,ESMERALDA,32009,US PRESIDENT,DONALD TRUMP,REPUBLICAN,329,423,0.777777778,20220315,TOTAL,2020,395,480,0.822916667,1.058035714
2016,NEVADA,NV,EUREKA,32011,US PRESIDENT,DONALD TRUMP,REPUBLICAN,723,854,0.846604215,20220315,TOTAL,2020,887,1008,0.879960317,1.039399877
2016,NEVADA,NV,HUMBOLDT,32013,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4521,6433,0.702782528,20220315,TOTAL,2020,5877,7771,0.756273324,1.076112872
2016,NEVADA,NV,LANDER,32015,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1828,2413,0.757563199,20220315,TOTAL,2020,2198,2765,0.794936709,1.04933385
2016,NEVADA,NV,LINCOLN,32017,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1671,2132,0.783771107,20220315,TOTAL,2020,2067,2446,0.845053148,1.078188696
2016,NEVADA,NV,LYON,32019,US PRESIDENT,DONALD TRUMP,REPUBLICAN,16005,23762,0.673554415,20220315,TOTAL,2020,20906,30229,0.691587548,1.026773091
2016,NEVADA,NV,MINERAL,32021,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1179,1997,0.590385578,20220315,TOTAL,2020,1420,2327,0.610227761,1.033608854
2016,NEVADA,NV,NYE,32023,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13324,19595,0.67996938,20220315,TOTAL,2020,17527,25376,0.690691992,1.015769258
2016,NEVADA,NV,PERSHING,32027,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1403,1982,0.707870838,20220315,TOTAL,2020,1731,2320,0.74612069,1.054035073
2016,NEVADA,NV,STOREY,32029,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1616,2558,0.63174355,20220315,TOTAL,2020,1901,2868,0.662831241,1.049209353
2016,NEVADA,NV,WASHOE,32031,US PRESIDENT,DONALD TRUMP,REPUBLICAN,94758,209909,0.451424189,20220315,TOTAL,2020,116653,251956,0.46298957,1.025619764
2016,NEVADA,NV,WHITE PINE,32033,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2723,3773,0.721706865,20220315,TOTAL,2020,3400,4363,0.779280312,1.079774005
2016,NEW HAMPSHIRE,NH,BELKNAP,33001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,19315,35045,0.551148523,20220315,TOTAL,2020,20899,38391,0.544372379,0.987705411
2016,NEW HAMPSHIRE,NH,CARROLL,33003,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14635,29616,0.494158563,20220315,TOTAL,2020,16150,33221,0.486138286,0.983769831
2016,NEW HAMPSHIRE,NH,CHESHIRE,33005,US PRESIDENT,DONALD TRUMP,REPUBLICAN,16876,41895,0.402816565,20220315,TOTAL,2020,17898,44220,0.404748982,1.004797263
2016,NEW HAMPSHIRE,NH,COOS,33007,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7952,15627,0.508862866,20220315,TOTAL,2020,8617,16515,0.52176809,1.025360907
2016,NEW HAMPSHIRE,NH,GRAFTON,33009,US PRESIDENT,DONALD TRUMP,REPUBLICAN,19010,51191,0.37135434,20220315,TOTAL,2020,19905,53966,0.368843346,0.993238281
2016,NEW HAMPSHIRE,NH,HILLSBOROUGH,33011,US PRESIDENT,DONALD TRUMP,REPUBLICAN,100013,214157,0.467007849,20220315,TOTAL,2020,104625,230941,0.453037789,0.970086026
2016,NEW HAMPSHIRE,NH,MERRIMACK,33013,US PRESIDENT,DONALD TRUMP,REPUBLICAN,37674,83648,0.450387337,20220315,TOTAL,2020,39711,89805,0.442191415,0.981802502
2016,NEW HAMPSHIRE,NH,ROCKINGHAM,33015,US PRESIDENT,DONALD TRUMP,REPUBLICAN,90447,181434,0.498511856,20220315,TOTAL,2020,95858,198798,0.48218795,0.967254729
2016,NEW HAMPSHIRE,NH,STRAFFORD,33017,US PRESIDENT,DONALD TRUMP,REPUBLICAN,29072,69000,0.421333333,20220315,TOTAL,2020,30489,73596,0.414275232,0.983248178
2016,NEW HAMPSHIRE,NH,SULLIVAN,33019,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10796,22683,0.475951153,20220315,TOTAL,2020,11508,24380,0.472026251,0.991753562
2016,NEW JERSEY,NJ,ATLANTIC,34001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,52690,117291,0.449224578,20220315,TOTAL,2020,64438,140031,0.460169534,1.024364107
2016,NEW JERSEY,NJ,BERGEN,34003,US PRESIDENT,DONALD TRUMP,REPUBLICAN,175529,419296,0.418627891,20220315,TOTAL,2020,204417,495849,0.412256554,0.98478043
2016,NEW JERSEY,NJ,BURLINGTON,34005,US PRESIDENT,DONALD TRUMP,REPUBLICAN,89272,218943,0.407740828,20220315,TOTAL,2020,103345,261497,0.395205299,0.969256135
2016,NEW JERSEY,NJ,CAMDEN,34007,US PRESIDENT,DONALD TRUMP,REPUBLICAN,72631,226592,0.320536471,20220315,TOTAL,2020,86207,264616,0.32578151,1.016363314
2016,NEW JERSEY,NJ,CAPE MAY,34009,US PRESIDENT,DONALD TRUMP,REPUBLICAN,28446,48722,0.583843028,20220315,TOTAL,2020,33158,57714,0.574522646,0.984036152
2016,NEW JERSEY,NJ,CUMBERLAND,34011,US PRESIDENT,DONALD TRUMP,REPUBLICAN,24453,54004,0.452799793,20220315,TOTAL,2020,28952,62408,0.463914883,1.024547472
2016,NEW JERSEY,NJ,ESSEX,34013,US PRESIDENT,DONALD TRUMP,REPUBLICAN,63176,310934,0.203181383,20220315,TOTAL,2020,75475,345311,0.218571085,1.075743665
2016,NEW JERSEY,NJ,GLOUCESTER,34015,US PRESIDENT,DONALD TRUMP,REPUBLICAN,67544,139542,0.484040647,20220315,TOTAL,2020,83340,172654,0.482699503,0.997229274
2016,NEW JERSEY,NJ,HUDSON,34017,US PRESIDENT,DONALD TRUMP,REPUBLICAN,49043,219375,0.223557835,20220315,TOTAL,2020,65698,249850,0.26294977,1.176204673
2016,NEW JERSEY,NJ,HUNTERDON,34019,US PRESIDENT,DONALD TRUMP,REPUBLICAN,38712,70836,0.546501779,20220315,TOTAL,2020,43153,84242,0.512250421,0.937326174
2016,NEW JERSEY,NJ,MERCER,34021,US PRESIDENT,DONALD TRUMP,REPUBLICAN,46193,156529,0.295108255,20220315,TOTAL,2020,51641,176604,0.29241127,0.990861034
2016,NEW JERSEY,NJ,MIDDLESEX,34023,US PRESIDENT,DONALD TRUMP,REPUBLICAN,122953,326102,0.377038473,20220315,TOTAL,2020,143467,374362,0.38323067,1.01642325
2016,NEW JERSEY,NJ,MONMOUTH,34025,US PRESIDENT,DONALD TRUMP,REPUBLICAN,166723,314377,0.530328236,20220315,TOTAL,2020,191808,378151,0.507225949,0.956437758
2016,NEW JERSEY,NJ,MORRIS,34027,US PRESIDENT,DONALD TRUMP,REPUBLICAN,126071,250416,0.503446265,20220315,TOTAL,2020,141134,299322,0.471512284,0.936569237
2016,NEW JERSEY,NJ,OCEAN,34029,US PRESIDENT,DONALD TRUMP,REPUBLICAN,179079,274362,0.652710652,20220315,TOTAL,2020,217740,341516,0.637568957,0.976801826
2016,NEW JERSEY,NJ,PASSAIC,34031,US PRESIDENT,DONALD TRUMP,REPUBLICAN,72902,194802,0.374236404,20220315,TOTAL,2020,92009,223707,0.411292449,1.099017746
2016,NEW JERSEY,NJ,SALEM,34033,US PRESIDENT,DONALD TRUMP,REPUBLICAN,16381,29494,0.555401099,20220315,TOTAL,2020,18827,33922,0.555008549,0.999293214
2016,NEW JERSEY,NJ,SOMERSET,34035,US PRESIDENT,DONALD TRUMP,REPUBLICAN,65505,157092,0.416984951,20220315,TOTAL,2020,71996,185859,0.387368919,0.928975777
2016,NEW JERSEY,NJ,SUSSEX,34037,US PRESIDENT,DONALD TRUMP,REPUBLICAN,46658,74126,0.629441761,20220315,TOTAL,2020,51698,87960,0.587744429,0.933755059
2016,NEW JERSEY,NJ,UNION,34039,US PRESIDENT,DONALD TRUMP,REPUBLICAN,68114,221975,0.306854375,20220315,TOTAL,2020,80002,252991,0.316224688,1.030536675
2016,NEW JERSEY,NJ,WARREN,34041,US PRESIDENT,DONALD TRUMP,REPUBLICAN,29858,49236,0.606426192,20220315,TOTAL,2020,34769,60787,0.571980851,0.94319945
2016,NEW MEXICO,NM,BERNALILLO,35001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,94698,274662,0.34478013,20220315,TOTAL,2020,116135,317590,0.365675871,1.060605992
2016,NEW MEXICO,NM,CATRON,35003,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1464,2049,0.714494876,20220315,TOTAL,2020,1698,2326,0.730008598,1.021712854
